2022-01-02 08:17:25,523.723782076483
2022-01-02 08:27:28,523.5217069133852
2022-01-02 08:37:31,523.275904474139
2022-01-02 08:47:34,522.8953903384491
2022-01-02 08:57:36,522.4947371932528
2022-01-02 09:07:40,522.2794019398957
2022-01-02 09:17:44,522.6334151348827
2022-01-02 09:27:47,522.5274022178771
2022-01-02 09:37:50,522.4289036482958
2022-01-02 09:47:53,522.6963508980411
2022-01-02 09:57:55,522.6502183976326
2022-01-02 10:07:58,523.8138686698351
2022-01-02 10:18:01,524.2542393999155
2022-01-02 10:28:04,523.8439902290694
2022-01-02 10:38:09,523.6253200122322
2022-01-02 10:48:12,525.203098908712
2022-01-02 10:58:15,525.2868103159334
2022-01-02 11:08:18,525.7665100930968
2022-01-02 11:18:21,526.2658215375559
2022-01-02 11:28:24,526.6991069258955
2022-01-02 11:38:27,528.4959934538056
2022-01-02 11:48:30,528.635648628779
2022-01-02 11:58:35,530.7724184091676
2022-01-02 12:08:38,531.9785213117668
2022-01-02 12:18:40,530.6788877080634
2022-01-02 12:28:43,530.0152376617751
2022-01-02 12:38:46,530.345658840856
2022-01-02 12:48:49,530.7427544241328
2022-01-02 12:58:52,530.1410633175575
2022-01-02 13:08:56,529.9117069375329
2022-01-02 13:18:59,529.743882959193
2022-01-02 13:29:03,526.9925689622451
2022-01-02 13:39:07,524.8794601650346
2022-01-02 13:49:10,525.6061584952788
2022-01-02 13:59:13,525.8086279880956
2022-01-02 14:09:16,527.2860931740968
2022-01-02 14:19:19,527.3100747200749
2022-01-02 14:29:22,527.1744665130173
2022-01-02 14:39:24,527.7135938749083
2022-01-02 14:49:27,527.708110867241
2022-01-02 14:59:31,528.4462244190055
2022-01-02 15:09:34,528.2927583421482
2022-01-02 15:19:37,528.4184881866564
2022-01-02 15:29:41,528.7588737413994
2022-01-02 15:39:46,528.744265517838
2022-01-02 15:49:51,528.7446419825367
2022-01-02 15:59:54,528.754231864279
2022-01-02 16:09:57,528.4806541856127
2022-01-02 16:20:00,529.1082534374892
2022-01-02 16:30:03,529.0972963667889
2022-01-02 16:40:06,529.0708477764488
2022-01-02 16:50:08,529.2554833543777
2022-01-02 17:00:11,529.028450362048
2022-01-02 17:10:14,529.1712134916245
2022-01-02 17:20:17,529.2131717587775
2022-01-02 17:30:19,529.3632638861424
2022-01-02 17:40:23,529.872841895128
2022-01-02 17:50:29,530.5405914875397
2022-01-02 18:00:32,530.2940082066985
2022-01-02 18:10:37,530.9210079422461
2022-01-02 18:20:40,531.0859943120768
2022-01-02 18:30:44,530.810919467376
2022-01-02 18:40:47,532.0391848885795
2022-01-02 18:50:50,531.7847767833139
2022-01-02 19:00:53,531.5844359043787
2022-01-02 19:10:56,530.5968237360133
2022-01-02 19:20:59,529.7744851205231
2022-01-02 19:31:03,529.5892532165265
2022-01-02 19:41:05,529.1723460873961
2022-01-02 19:51:08,528.8875390873349
2022-01-02 20:01:11,527.7024800733953
2022-01-02 20:11:14,528.1255534105009
2022-01-02 20:21:18,528.2810405566064
2022-01-02 20:31:21,527.9622880723014
2022-01-02 20:41:24,527.8395711669696
2022-01-02 20:51:27,527.728790100739
2022-01-02 21:01:29,527.6282762811984
2022-01-02 21:11:33,526.9476860280564
2022-01-02 21:21:36,526.8811589727968
2022-01-02 21:31:39,526.9069918921869
2022-01-02 21:41:43,526.4391532715265
2022-01-02 21:51:47,525.9063798305597
2022-01-02 22:01:49,525.7206780219161
2022-01-02 22:11:53,525.8919772811322
2022-01-02 22:21:56,524.893729607339
2022-01-02 22:31:59,524.965631639643
2022-01-02 22:42:02,524.8389838921132
2022-01-02 22:52:04,524.2900275686684
2022-01-02 23:02:06,523.9231414638383
2022-01-02 23:12:10,524.3243593335376
2022-01-02 23:22:12,524.2410511916906
2022-01-02 23:32:15,524.3236701212121
2022-01-02 23:42:18,524.5759655138473
2022-01-02 23:52:21,524.4264783855965
2022-01-03 00:02:24,524.1320262646238
2022-01-03 00:12:26,524.369680571914
2022-01-03 00:22:30,524.112831805324
2022-01-03 00:32:33,524.1203773729596
2022-01-03 00:42:35,524.7819294321644
2022-01-03 00:52:38,525.2663662860016
2022-01-03 01:02:41,525.5321704138863
2022-01-03 01:12:44,525.2874556276722
2022-01-03 01:22:47,525.1275328713729
2022-01-03 01:32:50,524.7132404083846
2022-01-03 01:42:53,524.6895395722537
2022-01-03 01:52:55,524.5786895053599
2022-01-03 02:02:58,524.3827245999154
2022-01-03 02:13:02,524.1516227189568
2022-01-03 02:23:05,524.0807130513901
2022-01-03 02:33:09,524.196252074372
2022-01-03 02:43:14,524.5768439122019
2022-01-03 02:53:18,524.1690548551379
2022-01-03 03:03:21,524.6290896580376
2022-01-03 03:13:24,525.5563962633133
2022-01-03 03:23:27,525.6915585946037
2022-01-03 03:33:30,525.5451343404947
2022-01-03 03:43:33,525.9624156051888
2022-01-03 03:53:35,525.8584604000121
2022-01-03 04:03:38,525.9533571981056
2022-01-03 04:13:42,525.9731054646136
2022-01-03 04:23:45,525.0270807106947
2022-01-03 04:33:48,524.5900858342762
2022-01-03 04:43:52,524.56808435383
2022-01-03 04:53:55,525.2018021461867
2022-01-03 05:03:58,525.8948823599579
2022-01-03 05:14:01,526.5985824653181
2022-01-03 05:24:04,526.4845124606479
2022-01-03 05:34:07,526.44507991112
2022-01-03 05:44:11,527.2380933951293
2022-01-03 05:54:15,527.658508337105
2022-01-03 06:04:18,527.7372673894254
2022-01-03 06:14:21,528.3442572936005
2022-01-03 06:24:24,529.3365997459664
2022-01-03 06:34:27,529.4085793202056
2022-01-03 06:44:31,529.0079680476421
2022-01-03 06:54:34,529.7479751612674
2022-01-03 07:04:37,530.3672270462171
2022-01-03 07:14:39,530.5903148136737
2022-01-03 07:24:42,530.9662957156197
2022-01-03 07:34:45,530.9286248985416
2022-01-03 07:44:48,530.4992614241834
2022-01-03 07:54:51,529.9256231745203
2022-01-03 08:04:55,529.8384852449818
2022-01-03 08:14:58,530.3385728565439
2022-01-03 08:25:02,530.2753787989127
2022-01-03 08:35:06,530.72586599621
2022-01-03 08:45:10,530.7377566923429
2022-01-03 08:55:13,530.9211910742546
2022-01-03 09:05:16,530.843486379384
2022-01-03 09:15:20,529.9952853880499
2022-01-03 09:25:27,529.7422783809451
2022-01-03 09:35:31,530.3750697560954
2022-01-03 09:45:34,531.0639600852074
2022-01-03 09:55:36,529.0385693157493
2022-01-03 10:05:39,528.5317198360451
2022-01-03 10:15:42,528.4023955946577
2022-01-03 10:25:45,528.4463854711955
2022-01-03 10:35:48,528.7634715852433
2022-01-03 10:45:52,528.4798965992314
2022-01-03 10:55:55,527.7996116429292
2022-01-03 11:05:59,526.8855612062843
2022-01-03 11:16:02,525.7498439016179
2022-01-03 11:26:06,522.6178615699569
2022-01-03 11:36:11,522.4408518944962
2022-01-03 11:56:20,521.0736210410646
2022-01-03 12:06:23,521.044158839896
2022-01-03 12:16:26,520.282686751306
2022-01-03 12:26:29,519.6959081238533
2022-01-03 12:36:34,520.0555565418352
2022-01-03 12:46:38,519.375808074872
2022-01-03 12:56:41,519.1642321892479
2022-01-03 13:06:44,518.6321496126027
2022-01-03 13:16:47,517.3355303101606
2022-01-03 13:26:50,517.8219708234974
2022-01-03 13:36:55,517.77225385072
2022-01-03 13:46:58,517.3994866966616
2022-01-03 13:57:01,517.014446905007
2022-01-03 14:07:04,516.2737019406634
2022-01-03 14:17:09,517.0474432686198
2022-01-03 14:27:15,517.1630676139426
2022-01-03 14:37:19,516.0402114539619
2022-01-03 14:47:22,515.8987723497409
2022-01-03 14:57:25,515.7768689591719
2022-01-03 15:07:28,514.2971462293325
2022-01-03 15:17:32,513.8254909361551
2022-01-03 15:27:35,512.1909977576017
2022-01-03 15:37:38,511.3674417629754
2022-01-03 15:47:41,510.6466847674242
2022-01-03 15:57:45,511.013249384443
2022-01-03 16:07:49,511.80148497106137
2022-01-03 16:17:52,511.24732797812965
2022-01-03 16:27:55,511.02195824525893
2022-01-03 16:37:58,512.9231082761944
2022-01-03 16:48:03,512.8727340361856
2022-01-03 16:58:06,512.77219861226
2022-01-03 17:08:12,511.9955844286552
2022-01-03 17:18:24,511.65000689101146
2022-01-03 17:28:46,513.2832160340203
2022-01-03 17:38:54,514.9525614625546
2022-01-03 17:48:57,513.8806379878285
2022-01-03 17:59:00,513.1014409430733
2022-01-03 18:09:03,512.8042972404055
2022-01-03 18:19:07,513.1075925635138
2022-01-03 18:29:10,512.9206690597127
2022-01-03 18:39:13,512.6869816777105
2022-01-03 18:49:16,512.676169359273
2022-01-03 18:59:20,512.4576394524787
2022-01-03 19:09:24,512.3226378813871
2022-01-03 19:19:28,511.4301216778527
2022-01-03 19:29:34,511.2460214669641
2022-01-03 19:39:37,511.2654480540707
2022-01-03 19:49:40,510.85926899587037
2022-01-03 19:59:45,509.38775536661745
2022-01-03 20:09:48,508.6046408652807
2022-01-03 20:19:52,508.8087799773995
2022-01-03 20:29:58,509.1364793377771
2022-01-03 20:40:02,508.4367032638236
2022-01-03 20:50:10,507.1622687097243
2022-01-03 21:00:13,506.9957436487432
2022-01-03 21:10:17,506.06661910896827
2022-01-03 21:20:20,503.2755704461093
2022-01-03 21:30:23,503.4545897882506
2022-01-03 21:40:27,504.1591441729404
2022-01-03 21:50:29,506.42042476000205
2022-01-03 22:00:33,506.2801615720174
2022-01-03 22:10:36,505.57041080323876
2022-01-03 22:20:41,506.2416868766126
